brand,model,year,mileage,engine,engine_size,transmission,automatic_transmission,fuel_type,drivetrain,min_mpg,max_mpg,damaged,first_owner,personal_using,turbo,alloy_wheels,adaptive_cruise_control,navigation_system,power_liftgate,backup_camera,keyless_start,remote_start,sunroof/moonroof,automatic_emergency_braking,stability_control,leather_seats,memory_seat,third_row_seating,apple_car_play/android_auto,bluetooth,usb_port,heated_seats,interior_color,exterior_color,price
Alfa,Romeo Stelvio Base,2021,11567,2.0L I4 16V GDI SOHC Turbo,2,8-Speed Automatic,1,Gasoline,Four-wheel Drive,24,34,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,Black,Silverstone Gray Metallic,34995
Lexus,LC 500 Base,2022,8176,5.0L V8 32V PDI DOHC,5,10-Speed Automatic,1,Gasoline,Rear-wheel Drive,18,23,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,Caramel,Infrared,99995
Nissan,Altima 2.5 SR,2022,20185,2.5L I4 16V GDI DOHC,2.5,Automatic CVT,1,Gasoline,Front-wheel Drive,13,18,0,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,Sport,Black,26525
Maserati,Levante Base,2019,29928,3.0L V6 24V GDI DOHC Twin Turbo,3,8-Speed Automatic,1,Gasoline,Four-wheel Drive,15,25,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,Black,Bianco,42889
Mitsubishi,Outlander SE,2019,65031,2.4L I4 16V MPFI SOHC,2.4,Automatic CVT,1,Gasoline,Front-wheel Drive,19,24,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,,Gray Metallic,19998
Lexus,RX 350 F Sport,2014,114873,3.5L V6 24V MPFI DOHC,3.5,Automatic,1,Gasoline,Four-wheel Drive,18,25,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,Black,Obsidian Black,21900
Mazda,Mazda6 Touring,2021,18961,2.5L I4 16V GDI DOHC,2.5,6-Speed Automatic,1,Gasoline,Front-wheel Drive,28,37,0,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,Black,Soul Red Crystal Metallic,25597
Toyota,Tundra Grade,2012,210885,4.6L V8 32V MPFI DOHC,4.6,6-Speed Automatic,1,Gasoline,Rear-wheel Drive,15,20,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Graphite,Magnetic Gray Metallic,12593
Audi,SQ5 3.0T Premium Plus,2020,22786,3.0L V6 24V GDI DOHC Turbo,3,8-Speed Automatic,1,Gasoline,Four-wheel Drive,18,23,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,Magma Red,Quantum Gray,46987
Volvo,XC40 B5 Core,2023,2679,2.0L I4 16V GDI DOHC Turbo,2,Automatic,1,Gasoline,Four-wheel Drive,19,28,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,Charcoal,Onyx Black Metallic,40896
Mercedes-Benz,AMG E 63 S 4MATIC,2021,42512,4.0L V8 32V GDI DOHC Twin Turbo,4,9-Speed Automatic,1,Gasoline,Four-wheel Drive,19,26,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,0,1,1,0,0,Black,Graphite Gray,96399
FIAT,500L Trekking,2015,79530,1.4L I4 16V MPFI SOHC Turbo,1.4,6-Speed Manual,0,Gasoline,Front-wheel Drive,25,33,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Black,Deep Lava Red Pearl,12000
Nissan,Frontier PRO-4X,2022,3976,3.8L V6 24V GDI DOHC,3.8,9-Speed Automatic,1,Gasoline,Four-wheel Drive,15,20,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,1,0,Gray,Black,41575
Mazda,CX-50 2.5 S Preferred Plus Package,2023,462,2.5L I4 16V GDI DOHC,2.5,6-Speed Automatic,1,Gasoline,Four-wheel Drive,27,36,0,1,0,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,Black,Wind Chill Pearl,28995
Porsche,Cayenne Base,2019,70000,3.0L V6 24V GDI DOHC Turbo,3,8-Speed Automatic,1,Gasoline,Four-wheel Drive,,,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,Black,Biscay Blue Metallic,48990
Volkswagen,ID.4 Pro S,2022,3200,Electric,,1-Speed Automatic,1,Electric,Four-wheel Drive,29,43,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,Galaxy Black,Glacier White / Black Roof,43775
Suzuki,XL7 Limited,2007,117852,3.6L V6 24V MPFI DOHC,3.6,5-Speed Automatic,1,Gasoline,Four-wheel Drive,22,30,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,Beige,Silver,6999
Toyota,RAV4 XLE,2013,121873,2.5L I4 16V MPFI DOHC,2.5,6-Speed Automatic,1,Gasoline,Front-wheel Drive,24,31,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,Black,Magnetic Gray Metallic,14909
Alfa,Romeo Stelvio Ti Sport,2021,20149,2.0L I4 16V GDI SOHC Turbo,2,8-Speed Automatic,1,Gasoline,Four-wheel Drive,23,31,1,1,0,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,Black,Montecarlo Blue Metallic,36990
Lexus,IS 300 Base,2021,7001,2.0L I4 16V PDI DOHC Turbo,2,8-Speed Automatic,1,Gasoline,Rear-wheel Drive,30,33,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,Black,Iridium,39000
Nissan,Pathfinder SE,2008,185153,"VQ 4L V-6 DOHC, variable valve control, engine with 266HP",,5-Speed Automatic with Overdrive,1,Gasoline,Rear-wheel Drive,18,26,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,Graphite,Avalanche,8077
Audi,Q5 2.0T Premium Plus,2012,93052,2.0L I4 16V GDI DOHC Turbo,2,8-Speed Automatic,1,Gasoline,Four-wheel Drive,20,27,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,Black,Ice Silver Metallic,16468
Cadillac,CT6-V 4.2L Blackwing Twin Turbo,2020,51091,4.2L V8 32V GDI DOHC Twin Turbo,4.2,10-Speed Automatic,1,Gasoline,Four-wheel Drive,,,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,Dark Auburn,Black Raven,69862
Porsche,Cayman,2015,18773,3.4L H6 24V GDI DOHC,3.4,7-Speed Automatic with Auto-Shift,1,Gasoline,Rear-wheel Drive,19,23,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,Black,Black,61900
Alfa,Romeo Giulia Base,2022,11350,2.0L I4 16V GDI SOHC Turbo,2,8-Speed Automatic,1,Gasoline,Rear-wheel Drive,22,28,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,,Blue,37997
Hyundai,Santa Fe SE 2.4,2020,33642,2.4L I4 16V GDI DOHC,2.4,8-Speed Automatic,1,Gasoline,Front-wheel Drive,22,29,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,Espresso,Stormy Sea,25999
Nissan,Rogue SL,2009,55412,2.5L I4 16V MPFI DOHC,2.5,Automatic CVT,1,Gasoline,Front-wheel Drive,24,26,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Gray,Silver Ice,12975
Ford,F-150 Lariat,2015,135570,2.7L V6 24V GDI DOHC Twin Turbo,2.7,6-Speed Automatic,1,Gasoline,Four-wheel Drive,18,23,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,Black,White Platinum Tri-Coat Metallic,22971
Cadillac,CT5 Luxury RWD,2022,6449,2.0L I4 16V GDI DOHC Turbo,2,10-Speed Automatic,1,Gasoline,Rear-wheel Drive,14,21,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,Jet Black,Black Raven,37991
Honda,Ridgeline RTL-E,2023,5310,3.5L V6 24V GDI SOHC,3.5,9-Speed Automatic,1,Gasoline,Four-wheel Drive,,,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,1,Black,Pacific Pewter Metallic,41943
Maserati,GranTurismo,2016,14240,4.7L V8 32V MPFI DOHC,4.7,6-Speed Automatic,1,Gasoline,Rear-wheel Drive,13,21,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,Nero,Grigio Touring,57900
Porsche,Macan Base,2020,43231,2.0L I4 16V GDI DOHC Turbo,2,7-Speed Automatic with Auto-Shift,1,Gasoline,Four-wheel Drive,,,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,Black,Gray,42480
Ford,Expedition XL,2016,31416,3.5L V6 24V GDI DOHC Twin Turbo,3.5,6-Speed Automatic,1,Gasoline,Four-wheel Drive,15,20,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,Dune,Oxford White,24431
